Gene stable ID	HGNC symbol	Gene name	NCBI gene ID
ENSG00000214128	TMEM213	TMEM213	155006
ENSG00000116161	CACYBP	CACYBP	27101
ENSG00000234549	ATAT1	ATAT1	79969
ENSG00000166788	SAAL1	SAAL1	113174
ENSG00000253394	LINC00534	LINC00534	100874052
ENSG00000157470	FAM81A	FAM81A	145773
ENSG00000197852	FAM212B	FAM212B	55924
ENSG00000197852	FAM212B	FAM212B	101928718
ENSG00000163171	CDC42EP3	CDC42EP3	10602
ENSG00000253643		AC024958.1	101929315
ENSG00000052850	ALX4	ALX4	60529
ENSG00000114200	BCHE	BCHE	590
ENSG00000198691	ABCA4	ABCA4	24
ENSG00000084734	GCKR	GCKR	2646
ENSG00000121933	TMIGD3	TMIGD3	57413
ENSG00000085117	CD82	CD82	3732
ENSG00000275462	LILRP2	LILRP2	79166
ENSG00000233070	ZFY-AS1	ZFY-AS1	107987337
ENSG00000111667	USP5	USP5	8078
ENSG00000085831	TTC39A	TTC39A	22996
ENSG00000140968	IRF8	IRF8	3394
ENSG00000125037	EMC3	EMC3	55831
ENSG00000115211	EIF2B4	EIF2B4	8890
ENSG00000134419	RPS15A	RPS15A	6210
ENSG00000157502	MUM1L1	MUM1L1	139221
ENSG00000277526		AC245123.1	101927815
ENSG00000170425	ADORA2B	ADORA2B	136
ENSG00000134779	TPGS2	TPGS2	25941
ENSG00000116473	RAP1A	RAP1A	5906
ENSG00000147883	CDKN2B	CDKN2B	1030
ENSG00000120549	KIAA1217	KIAA1217	56243
ENSG00000150201	FXYD4	FXYD4	53828
ENSG00000225967	TAP2	TAP2	6891
ENSG00000264717	NPY4R2	NPY4R2	100996758
ENSG00000264717	NPY4R2	NPY4R2	105379861
ENSG00000232005	PBX2	PBX2	5089
ENSG00000228526	MIR34AHG	MIR34AHG	106614088
ENSG00000277758		FO681492.1	102724488
ENSG00000130363	RSPH3	RSPH3	83861
ENSG00000243612	HLA-DOB	HLA-DOB	3112
ENSG00000236753	MKLN1-AS	MKLN1-AS	100506881
ENSG00000219445		AC019155.2	101928254
ENSG00000177468	OLIG3	OLIG3	167826
ENSG00000174502	SLC26A9	SLC26A9	115019
ENSG00000174151	CYB561D1	CYB561D1	284613
ENSG00000149968	MMP3	MMP3	4314
ENSG00000169914	OTUD3	OTUD3	23252
ENSG00000228892	AGPAT1	AGPAT1	10554
ENSG00000152229	PSTPIP2	PSTPIP2	9050
ENSG00000237577		CR936921.1	102725019
ENSG00000132793	LPIN3	LPIN3	64900
ENSG00000230463	HLA-DRB3	HLA-DRB3	3125
ENSG00000121390	PSPC1	PSPC1	55269
ENSG00000158748	HTR6	HTR6	3362
ENSG00000179295	PTPN11	PTPN11	5781
ENSG00000054148	PHPT1	PHPT1	29085
ENSG00000069943	PIGB	PIGB	9488
ENSG00000185633	NDUFA4L2	NDUFA4L2	56901
ENSG00000256061	DNAAF4	DNAAF4	161582
ENSG00000010671	BTK	BTK	695
ENSG00000228624	HDAC2-AS2	HDAC2-AS2	101927768
ENSG00000087087	SRRT	SRRT	51593
ENSG00000224753		CR759956.1	105375009
ENSG00000268516		AC020915.4	105372482
ENSG00000234954	MAS1L	MAS1L	116511
ENSG00000099942	CRKL	CRKL	1399
ENSG00000127720	METTL25	METTL25	84190
ENSG00000230989	HSBP1	HSBP1	3281
ENSG00000133065	SLC41A1	SLC41A1	254428
ENSG00000167791	CABP2	CABP2	51475
ENSG00000148832	PAOX	PAOX	196743
ENSG00000173212	MAB21L3	MAB21L3	126868
ENSG00000225872	LINC01529	LINC01529	644050
ENSG00000184840	TMED9	TMED9	54732
ENSG00000174562	KLK15	KLK15	55554
ENSG00000130203	APOE	APOE	348
ENSG00000138161	CUZD1	CUZD1	50624
ENSG00000196313	POM121	POM121	9883
ENSG00000153982	GDPD1	GDPD1	284161
ENSG00000100341	PNPLA5	PNPLA5	150379
ENSG00000167107	ACSF2	ACSF2	80221
ENSG00000040731	CDH10	CDH10	1008
ENSG00000205330	OR6C1	OR6C1	390321
ENSG00000113263	ITK	ITK	3702
ENSG00000170613	FAM71B	FAM71B	153745
ENSG00000281097		LINC01395	101929557
ENSG00000227431	CSE1L-AS1	CSE1L-AS1	102723483
ENSG00000225937	PCA3	PCA3	50652
ENSG00000142511	GPR32	GPR32	2854
ENSG00000164037	SLC9B1	SLC9B1	150159
ENSG00000169499	PLEKHA2	PLEKHA2	59339
ENSG00000124564	SLC17A3	SLC17A3	10786
ENSG00000182628	SKA2	SKA2	348235
ENSG00000137473	TTC29	TTC29	83894
ENSG00000118579	MED28	MED28	80306
ENSG00000174500	GCSAM	GCSAM	257144
ENSG00000172058	SERF1A	SERF1A	8293
ENSG00000183530	PRR14L	PRR14L	253143
ENSG00000169604	ANTXR1	ANTXR1	84168
ENSG00000089048	ESF1	ESF1	51575
ENSG00000113657	DPYSL3	DPYSL3	1809
ENSG00000089356	FXYD3	FXYD3	5349
ENSG00000087303	NID2	NID2	22795
ENSG00000163728	TTC14	TTC14	151613
ENSG00000282254		AC004980.5	100133091
ENSG00000170955	CAVIN3	CAVIN3	112464
ENSG00000257551	HLX-AS1	HLX-AS1	100873924
ENSG00000225103	HLA-DQA2	HLA-DQA2	3117
ENSG00000225103	HLA-DQA2	HLA-DQA2	3118
ENSG00000238078	LINC01352	LINC01352	101929730
ENSG00000111647	UHRF1BP1L	UHRF1BP1L	23074
ENSG00000198673	FAM19A2	FAM19A2	338811
ENSG00000205571	SMN2	SMN2	6606
ENSG00000205571	SMN2	SMN2	6607
ENSG00000165084	C8orf34	C8orf34	116328
ENSG00000069248	NUP133	NUP133	55746
ENSG00000204577	LILRB3	LILRB3	11025
ENSG00000204577	LILRB3	LILRB3	102725035
ENSG00000204577	LILRB3	LILRB3	107987425
ENSG00000204577	LILRB3	LILRB3	107987462
ENSG00000159307	SCUBE1	SCUBE1	80274
ENSG00000213762	ZNF134	ZNF134	7693
ENSG00000142530	FAM71E1	FAM71E1	112703
ENSG00000115523	GNLY	GNLY	10578
ENSG00000170889	RPS9	RPS9	6203
ENSG00000187097	ENTPD5	ENTPD5	957
ENSG00000154040	CABYR	CABYR	26256
ENSG00000075399	VPS9D1	VPS9D1	9605
ENSG00000100393	EP300	EP300	2033
ENSG00000280204	OR1S1	OR1S1	219959
ENSG00000166526	ZNF3	ZNF3	7551
ENSG00000158321	AUTS2	AUTS2	26053
ENSG00000051009	FAM160A2	FAM160A2	84067
ENSG00000133703	KRAS	KRAS	3845
ENSG00000151575	TEX9	TEX9	374618
ENSG00000170542	SERPINB9	SERPINB9	5272
ENSG00000204217	BMPR2	BMPR2	659
ENSG00000130734	ATG4D	ATG4D	84971
ENSG00000166394	CYB5R2	CYB5R2	51700
ENSG00000132561	MATN2	MATN2	4147
ENSG00000005156	LIG3	LIG3	3980
ENSG00000166170	BAG5	BAG5	9529
ENSG00000139687	RB1	RB1	5925
ENSG00000180739	S1PR5	S1PR5	53637
ENSG00000275861	TBC1D3I	TBC1D3I	102724862
ENSG00000274619	CFD	CFD	1675
ENSG00000010270	STARD3NL	STARD3NL	83930
ENSG00000108702	CCL1	CCL1	6346
ENSG00000170271	FAXDC2	FAXDC2	10826
ENSG00000231107	LINC01508	LINC01508	101927873
ENSG00000170291	ELP5	ELP5	23587
ENSG00000131591	C1orf159	C1orf159	54991
ENSG00000085662	AKR1B1	AKR1B1	231
ENSG00000136156	ITM2B	ITM2B	9445
ENSG00000211454	AKR7L	AKR7L	246181
ENSG00000087258	GNAO1	GNAO1	2775
ENSG00000261439		DKFZP434H168	26077
ENSG00000182348	ZNF804B	ZNF804B	219578
ENSG00000184388	PABPC1L2B	PABPC1L2B	645974
ENSG00000168118	RAB4A	RAB4A	5867
ENSG00000114395	CYB561D2	CYB561D2	11068
ENSG00000136854	STXBP1	STXBP1	6812
ENSG00000242616	GNG10	GNG10	2790
ENSG00000125246	CLYBL	CLYBL	171425
ENSG00000135525	MAP7	MAP7	9053
ENSG00000077984	CST7	CST7	8530
ENSG00000175416	CLTB	CLTB	1212
ENSG00000269433	OPN1MW3	OPN1MW3	101060233
ENSG00000115648	MLPH	MLPH	79083
ENSG00000089053	ANAPC5	ANAPC5	51433
ENSG00000114062	UBE3A	UBE3A	7337
ENSG00000253729	PRKDC	PRKDC	5591
ENSG00000230705	TAP1	TAP1	6890
ENSG00000196166	C8orf86	C8orf86	389649
ENSG00000007866	TEAD3	TEAD3	7005
ENSG00000103316	CRYM	CRYM	1428
ENSG00000187122	SLIT1	SLIT1	6585
ENSG00000213390	ARHGAP19	ARHGAP19	84986
ENSG00000143126	CELSR2	CELSR2	1952
ENSG00000055044	NOP58	NOP58	51602
ENSG00000131914	LIN28A	LIN28A	79727
ENSG00000283406		DGCR5	26220
ENSG00000258135	LINC02396	LINC02396	283332
ENSG00000166111	SVOP	SVOP	55530
ENSG00000135205	CCDC146	CCDC146	57639
ENSG00000021300	PLEKHB1	PLEKHB1	58473
ENSG00000117983	MUC5B	MUC5B	727897
ENSG00000182934	SRPRA	SRPRA	6734
ENSG00000246145	RRS1-AS1	RRS1-AS1	100505676
ENSG00000061794	MRPS35	MRPS35	60488
ENSG00000160193	WDR4	WDR4	10785
ENSG00000213903	LTB4R	LTB4R	1241
ENSG00000184022	OR2T10	OR2T10	127069
ENSG00000116478	HDAC1	HDAC1	3065
ENSG00000128989	ARPP19	ARPP19	10776
ENSG00000124785	NRN1	NRN1	51299
ENSG00000181722	ZBTB20	ZBTB20	26137
ENSG00000146469	VIP	VIP	7432
ENSG00000226510	UPK1A-AS1	UPK1A-AS1	100862728
ENSG00000177174	OR14C36	OR14C36	127066
ENSG00000175215	CTDSP2	CTDSP2	10106
ENSG00000115806	GORASP2	GORASP2	26003
ENSG00000162727	OR2M5	OR2M5	127059
ENSG00000151881	TMEM267	TMEM267	64417
ENSG00000161860	SYCE2	SYCE2	256126
ENSG00000233360		Z83844.2	101927051
ENSG00000214063	TSPAN4	TSPAN4	7106
ENSG00000213047	DENND1B	DENND1B	163486
ENSG00000108231	LGI1	LGI1	9211
ENSG00000104763	ASAH1	ASAH1	427
ENSG00000104154	SLC30A4	SLC30A4	7782
ENSG00000274394	KIR3DL3	KIR3DL3	115653
ENSG00000182393	IFNL1	IFNL1	282618
ENSG00000131831	RAI2	RAI2	10742
ENSG00000185823	NPAP1	NPAP1	23742
ENSG00000092853	CLSPN	CLSPN	63967
ENSG00000189337	KAZN	KAZN	23254
ENSG00000115946	PNO1	PNO1	56902
ENSG00000112304	ACOT13	ACOT13	55856
ENSG00000218819	TDRD15	TDRD15	100129278
ENSG00000177489	OR2G2	OR2G2	81470
ENSG00000127774	EMC6	EMC6	83460
ENSG00000100714	MTHFD1	MTHFD1	4522
ENSG00000160957	RECQL4	RECQL4	9401
ENSG00000130167	TSPAN16	TSPAN16	26526
ENSG00000275717	KIR3DL1	KIR3DL1	3811
ENSG00000131669	NINJ1	NINJ1	4814
ENSG00000113924	HGD	HGD	3081
ENSG00000132623	ANKEF1	ANKEF1	63926
ENSG00000223865	HLA-DPB1	HLA-DPB1	3115
ENSG00000178605	GTPBP6	GTPBP6	8225
ENSG00000235156	TMEM30CP	TMEM30CP	644444
ENSG00000232878	DPYD-AS1	DPYD-AS1	100873932
ENSG00000204279	PAGE3	PAGE3	139793
ENSG00000179902	C1orf194	C1orf194	127003
ENSG00000235777	DPYD-AS2	DPYD-AS2	100873933
ENSG00000274830	KIR2DL3	KIR2DL3	3804
ENSG00000137070	IL11RA	IL11RA	3590
ENSG00000073417	PDE8A	PDE8A	5151
ENSG00000188641	DPYD	DPYD	1806
ENSG00000183760	ACP7	ACP7	390928
ENSG00000180611	MB21D2	MB21D2	151963
ENSG00000066933	MYO9A	MYO9A	4649
ENSG00000182378	PLCXD1	PLCXD1	55344
ENSG00000236436		AC012361.1	101928271
ENSG00000275353	KIR2DS4	KIR2DS4	3809
ENSG00000046774	MAGEC2	MAGEC2	51438
ENSG00000270392	PFN1P2	PFN1P2	767846
ENSG00000179455	MKRN3	MKRN3	7681
ENSG00000112695	COX7A2	COX7A2	1347
ENSG00000221866	PLXNA4	PLXNA4	91584
ENSG00000218823	PAPOLB	PAPOLB	56903
ENSG00000072778	ACADVL	ACADVL	37
ENSG00000100360	IFT27	IFT27	11020
ENSG00000267726	LINC02565	LINC02565	105372138
ENSG00000249242	TMEM150C	TMEM150C	441027
ENSG00000223591	CENPVL1	CENPVL1	389857
ENSG00000223591	CENPVL1	CENPVL1	441495
ENSG00000160796	NBEAL2	NBEAL2	23218
ENSG00000196455	PIK3R4	PIK3R4	30849
ENSG00000166450	PRTG	PRTG	283659
ENSG00000257467	PPFIA2-AS1	PPFIA2-AS1	102724663
ENSG00000142675	CNKSR1	CNKSR1	10256
ENSG00000230594	CT47A4	CT47A4	728075
ENSG00000018510	AGPS	AGPS	8540
ENSG00000169953	HSFY2	HSFY2	159119
ENSG00000128683	GAD1	GAD1	2571
ENSG00000231852	CYP21A2	CYP21A2	1589
ENSG00000224597	SVIL-AS1	SVIL-AS1	102724316
ENSG00000127366	TAS2R5	TAS2R5	54429
ENSG00000121314	TAS2R8	TAS2R8	50836
ENSG00000233911	POU5F1	POU5F1	5460
ENSG00000274602	PI4KAP1	PI4KAP1	728233
ENSG00000279280		AC092364.3	641367
ENSG00000223661	C4B-AS1	C4B-AS1	102060414
ENSG00000068912	ERLEC1	ERLEC1	27248
ENSG00000214102	WEE2	WEE2	494551
ENSG00000282752	CTDP1	CTDP1	9150
ENSG00000139220	PPFIA2	PPFIA2	8499
ENSG00000135454	B4GALNT1	B4GALNT1	2583
ENSG00000115665	SLC5A7	SLC5A7	60482
ENSG00000089154	GCN1	GCN1	10985
ENSG00000221821	C6orf226	C6orf226	441150
ENSG00000171703	TCEA2	TCEA2	6919
ENSG00000249532		AC106864.1	109864269
ENSG00000274616	CNOT3	CNOT3	4849
ENSG00000196917	HCAR1	HCAR1	27198
ENSG00000169330	KIAA1024	KIAA1024	23251
ENSG00000100097	LGALS1	LGALS1	3956
ENSG00000134186	PRPF38B	PRPF38B	55119
ENSG00000259673	IQCH-AS1	IQCH-AS1	100506686
ENSG00000177646	ACAD9	ACAD9	28976
ENSG00000107796	ACTA2	ACTA2	59
ENSG00000224212	TAP1	TAP1	6890
ENSG00000268650		AC005759.1	102725254
ENSG00000114439	BBX	BBX	56987
ENSG00000189403	HMGB1	HMGB1	3146
ENSG00000228582	TAP2	TAP2	6891
ENSG00000180209	MYLPF	MYLPF	29895
ENSG00000130520	LSM4	LSM4	25804
ENSG00000116698	SMG7	SMG7	9887
ENSG00000176422	SPRYD4	SPRYD4	283377
ENSG00000101544	ADNP2	ADNP2	22850
ENSG00000170537	TMC7	TMC7	79905
ENSG00000163166	IWS1	IWS1	55677
ENSG00000085719	CPNE3	CPNE3	8895
ENSG00000249833	CCDC37-AS1	CCDC37-AS1	100506907
ENSG00000198925	ATG9A	ATG9A	79065
ENSG00000120162	MOB3B	MOB3B	79817
ENSG00000204592	HLA-E	HLA-E	3133
ENSG00000275050	ZNF66	ZNF66	7617
ENSG00000178623	GPR35	GPR35	2859
ENSG00000159128	IFNGR2	IFNGR2	3460
ENSG00000120159	CAAP1	CAAP1	79886
ENSG00000008277	ADAM22	ADAM22	53616
ENSG00000184162	NR2C2AP	NR2C2AP	126382
ENSG00000204518	AADACL4	AADACL4	343066
ENSG00000168234	TTC39C	TTC39C	125488
ENSG00000274174	NLRP7	NLRP7	199713
ENSG00000164900	GBX1	GBX1	2636
ENSG00000080371	RAB21	RAB21	23011
ENSG00000125816	NKX2-4	NKX2-4	644524
ENSG00000274232	KIR2DL4	KIR2DL4	3805
ENSG00000100473	COCH	COCH	1690
ENSG00000276155	MAPT	MAPT	4137
ENSG00000171951	SCG2	SCG2	7857
ENSG00000184719	RNLS	RNLS	55328
ENSG00000165732	DDX21	DDX21	9188
ENSG00000235295	LINC01634	LINC01634	100192420
ENSG00000173020	GRK2	GRK2	156
ENSG00000185418	TARSL2	TARSL2	123283
ENSG00000278372	MYO19	MYO19	80179
ENSG00000101197	BIRC7	BIRC7	79444
ENSG00000156256	USP16	USP16	10600
ENSG00000174327	SLC16A13	SLC16A13	201232
ENSG00000223949	ROR1-AS1	ROR1-AS1	101927034
ENSG00000009413	REV3L	REV3L	5980
ENSG00000128709	HOXD9	HOXD9	3235
ENSG00000169239	CA5B	CA5B	11238
ENSG00000134086	VHL	VHL	7428
ENSG00000162753	SLC9C2	SLC9C2	284525
ENSG00000178562	CD28	CD28	940
ENSG00000117592	PRDX6	PRDX6	9588
ENSG00000089250	NOS1	NOS1	4842
ENSG00000135914	HTR2B	HTR2B	3357
ENSG00000159251	ACTC1	ACTC1	70
ENSG00000235903	CPB2-AS1	CPB2-AS1	100509894
ENSG00000180992	MRPL14	MRPL14	64928
ENSG00000148950	IMMP1L	IMMP1L	196294
ENSG00000276726	DNAJA3	DNAJA3	9093
ENSG00000001461	NIPAL3	NIPAL3	57185
ENSG00000228358	LINC02263	LINC02263	105377390
ENSG00000124003	MOGAT1	MOGAT1	116255
ENSG00000215328	HSPA1A	HSPA1A	3303
ENSG00000117122	MFAP2	MFAP2	4237
ENSG00000230701	FBXW4P1	FBXW4P1	26226
ENSG00000177138	FAM9B	FAM9B	171483
ENSG00000282826	FRG1CP	FRG1CP	100289097
ENSG00000159363	ATP13A2	ATP13A2	23400
ENSG00000160679	CHTOP	CHTOP	26097
ENSG00000138138	ATAD1	ATAD1	84896
ENSG00000215790	SLC35E2	SLC35E2	9906
ENSG00000162302	RPS6KA4	RPS6KA4	8986
ENSG00000244444	EGFL8	EGFL8	80864
ENSG00000101193	GID8	GID8	54994
ENSG00000205777	GAGE1	GAGE1	2543
ENSG00000278731	KIR2DL2	KIR2DL2	3803
ENSG00000275434	KIR3DS1	KIR3DS1	3813
ENSG00000276501	KIR3DL1	KIR3DL1	3811
ENSG00000254772	EEF1G	EEF1G	1937
ENSG00000274324	KIR2DS4	KIR2DS4	3809
ENSG00000235750	KIAA0040	KIAA0040	9674
ENSG00000174579	MSL2	MSL2	55167
ENSG00000198682	PAPSS2	PAPSS2	9060
ENSG00000262573	KRTAP9-2	KRTAP9-2	83899
ENSG00000262573	KRTAP9-2	KRTAP9-2	83901
ENSG00000091536	MYO15A	MYO15A	51168
ENSG00000206102	KRTAP19-8	KRTAP19-8	728299
ENSG00000102901	CENPT	CENPT	80152
ENSG00000099991	CABIN1	CABIN1	23523
ENSG00000166225	FRS2	FRS2	10818
ENSG00000165837	ERICH6B	ERICH6B	220081
ENSG00000275911	NDE1	NDE1	54820
ENSG00000250741	NT5C1B-RDH14	NT5C1B-RDH14	100526794
ENSG00000234127	TRIM26	TRIM26	7726
ENSG00000122477	LRRC39	LRRC39	127495
ENSG00000256750	LINC02423	LINC02423	105370014
ENSG00000174444	RPL4	RPL4	6124
ENSG00000104369	JPH1	JPH1	56704
ENSG00000100228	RAB36	RAB36	9609
ENSG00000230768	LINC01676	LINC01676	101928476
ENSG00000261509	TP53TG3B	TP53TG3B	729355
ENSG00000261509	TP53TG3B	TP53TG3B	102723655
ENSG00000261509	TP53TG3B	TP53TG3B	102723713
ENSG00000261509	TP53TG3B	TP53TG3B	102724101
ENSG00000261509	TP53TG3B	TP53TG3B	102724127
ENSG00000238062	SPATA3-AS1	SPATA3-AS1	348761
ENSG00000163918	RFC4	RFC4	5984
ENSG00000119231	SENP5	SENP5	205564
ENSG00000230565	ZNF32-AS2	ZNF32-AS2	414208
ENSG00000163755	HPS3	HPS3	84343
ENSG00000142864	SERBP1	SERBP1	26135
ENSG00000226245	ZNF32-AS1	ZNF32-AS1	414197
ENSG00000166510	CCDC68	CCDC68	80323
ENSG00000232973	CYP1B1-AS1	CYP1B1-AS1	285154
ENSG00000129422	MTUS1	MTUS1	57509
ENSG00000138385	SSB	SSB	6741
ENSG00000090382	LYZ	LYZ	4069
ENSG00000138758	SEPT11	SEPT11	55752
ENSG00000149633	KIAA1755	KIAA1755	85449
ENSG00000156136	DCK	DCK	1633
ENSG00000177600	RPLP2	RPLP2	6181
ENSG00000110799	VWF	VWF	7450
ENSG00000184571	PIWIL3	PIWIL3	440822
ENSG00000132026	RTBDN	RTBDN	83546
ENSG00000254709	IGLL5	IGLL5	100423062
ENSG00000241053	HCG17	HCG17	414778
ENSG00000277273	CDK7	CDK7	1022
ENSG00000266286		AC037482.3	100996750
ENSG00000101444	AHCY	AHCY	191
ENSG00000174840	PDE12	PDE12	201626
ENSG00000185088	RPS27L	RPS27L	6232
ENSG00000185088	RPS27L	RPS27L	51065
ENSG00000256713	PGA5	PGA5	5222
ENSG00000221962	TMEM14EP	TMEM14EP	645843
ENSG00000170185	USP38	USP38	84640
ENSG00000229183	PGA4	PGA4	643847
ENSG00000054118	THRAP3	THRAP3	9967
ENSG00000281591	DBET	DBET	100419743
ENSG00000224105	C6orf15	C6orf15	29113
ENSG00000134333	LDHA	LDHA	3939
ENSG00000257232	DPCR1	DPCR1	135656
ENSG00000205097	FRG2	FRG2	448831
ENSG00000100280	AP1B1	AP1B1	162
ENSG00000089195	TRMT6	TRMT6	51605
ENSG00000122863	CHST3	CHST3	9469
ENSG00000162630	B3GALT2	B3GALT2	8707
ENSG00000160124	CCDC58	CCDC58	131076
ENSG00000134028	ADAMDEC1	ADAMDEC1	27299
ENSG00000113407	TARS	TARS	6897
ENSG00000251336	TEMN3-AS1	TEMN3-AS1	105377573
ENSG00000168569	TMEM223	TMEM223	79064
ENSG00000274897	PANO1	PANO1	101927423
ENSG00000119943	PYROXD2	PYROXD2	84795
ENSG00000198356	ASNA1	ASNA1	439
ENSG00000104067	TJP1	TJP1	7082
ENSG00000162227	TAF6L	TAF6L	10629
ENSG00000177542	SLC25A22	SLC25A22	79751
ENSG00000157184	CPT2	CPT2	1376
ENSG00000144554	FANCD2	FANCD2	2177
ENSG00000218336	TENM3	TENM3	55714
ENSG00000227506	MUC21	MUC21	394263
ENSG00000103042	SLC38A7	SLC38A7	55238
ENSG00000164008	C1orf50	C1orf50	79078
ENSG00000134463	ECHDC3	ECHDC3	79746
ENSG00000183137	CEP57L1	CEP57L1	285753
ENSG00000139725	RHOF	RHOF	54509
ENSG00000275395	FCGBP	FCGBP	8857
ENSG00000212694	LINC01089	LINC01089	338799
ENSG00000166750	SLFN5	SLFN5	162394
ENSG00000228598	MACC1-AS1	MACC1-AS1	100874041
ENSG00000134014	ELP3	ELP3	55140
ENSG00000124702	KLHDC3	KLHDC3	116138
ENSG00000248858		FLJ46284	441369
ENSG00000102383	ZDHHC15	ZDHHC15	158866
ENSG00000156831	NSMCE2	NSMCE2	286053
ENSG00000187554	TLR5	TLR5	7100
ENSG00000121766	ZCCHC17	ZCCHC17	51538
ENSG00000154001	PPP2R5E	PPP2R5E	5529
ENSG00000103335	PIEZO1	PIEZO1	9780
ENSG00000230301	OR5H6	OR5H6	79295
ENSG00000137054	POLR1E	POLR1E	64425
ENSG00000260101		AC008074.3	101927402
ENSG00000140983	RHOT2	RHOT2	89941
ENSG00000035720	STAP1	STAP1	26228
ENSG00000145191	EIF2B5	EIF2B5	8893
ENSG00000123584	MAGEA9	MAGEA9	4108
ENSG00000160712	IL6R	IL6R	3570
ENSG00000136874	STX17	STX17	55014
ENSG00000114857	NKTR	NKTR	4820
ENSG00000186198	SLC51B	SLC51B	123264
ENSG00000265787	CYP4F35P	CYP4F35P	284233
ENSG00000221840	OR4A5	OR4A5	81318
ENSG00000226792	C13orf42	C13orf42	647166
ENSG00000093183	SEC22C	SEC22C	9117
ENSG00000066735	KIF26A	KIF26A	26153
ENSG00000254120	LINC02155	LINC02155	111082988
ENSG00000245937	LINC01184	LINC01184	644873
ENSG00000261039	LINC02544	LINC02544	101929504
ENSG00000196578	OR5AC2	OR5AC2	81050
ENSG00000144843	ADPRH	ADPRH	141
ENSG00000154640	BTG3	BTG3	10950
ENSG00000140525	FANCI	FANCI	55215
ENSG00000081665	ZNF506	ZNF506	440515
ENSG00000248799		AC022118.1	105379164
ENSG00000205279	CTXN3	CTXN3	613212
ENSG00000168395	ING5	ING5	84289
ENSG00000249861	LGALS16	LGALS16	148003
ENSG00000028116	VRK2	VRK2	7444
ENSG00000179598	PLD6	PLD6	201164
ENSG00000205076	LGALS7	LGALS7	3963
ENSG00000205076	LGALS7	LGALS7	653499
ENSG00000273607	CHCHD10	CHCHD10	400916
ENSG00000175322	ZNF519	ZNF519	162655
ENSG00000134917	ADAMTS8	ADAMTS8	11095
ENSG00000230669	PSMB8	PSMB8	5696
ENSG00000132334	PTPRE	PTPRE	5791
ENSG00000204305	AGER	AGER	177
ENSG00000181896	ZNF101	ZNF101	94039
ENSG00000105507	CABP5	CABP5	56344
ENSG00000282171		LINC02210	147081
ENSG00000153914	SREK1	SREK1	140890
ENSG00000268738	HSFX2	HSFX2	100130086
ENSG00000282458		WASH5P	375690
ENSG00000178928	TPRX1	TPRX1	284355
ENSG00000247199		AC091948.1	102546294
ENSG00000254440	PBOV1	PBOV1	59351
ENSG00000115041	KCNIP3	KCNIP3	30818
ENSG00000227175		AL590677.1	105376421
ENSG00000073536	NLE1	NLE1	54475
ENSG00000243629	LINC00880	LINC00880	339894
ENSG00000105373	NOP53	NOP53	29997
ENSG00000125848	FLRT3	FLRT3	23767
ENSG00000224782	PFDN6	PFDN6	10471
ENSG00000133067	LGR6	LGR6	59352
ENSG00000258366	RTEL1	RTEL1	51750
ENSG00000254685	FPGT	FPGT	8790
ENSG00000100941	PNN	PNN	5411
ENSG00000259361	LINC00927	LINC00927	283688
ENSG00000184182	UBE2F	UBE2F	140739
ENSG00000203864	C1orf137	C1orf137	388667
ENSG00000250286		AC021491.2	105371824
ENSG00000196557	CACNA1H	CACNA1H	8912
ENSG00000224122	POU6F2-AS1	POU6F2-AS1	100861520
ENSG00000232560	LINC01549	LINC01549	100505929
ENSG00000182196	ARL6IP4	ARL6IP4	51329
ENSG00000189014	FAM35DP	FAM35DP	439965
ENSG00000180758	GPR157	GPR157	80045
ENSG00000148225	WDR31	WDR31	114987
ENSG00000238097	LINC02037	LINC02037	101929337
ENSG00000151445	VIPAS39	VIPAS39	63894
ENSG00000180596	HIST1H2BC	HIST1H2BC	8347
ENSG00000185940	KRTAP5-5	KRTAP5-5	439915
ENSG00000260063		AL512408.1	101928728
ENSG00000141968	VAV1	VAV1	7409
ENSG00000233973	LINC01360	LINC01360	101927295
ENSG00000113739	STC2	STC2	8614
ENSG00000197312	DDI2	DDI2	84301
ENSG00000239974	EGFL8	EGFL8	80864
ENSG00000269054		AC012313.6	105372483
ENSG00000213614	HEXA	HEXA	3073
ENSG00000268895	A1BG-AS1	A1BG-AS1	503538
ENSG00000162522	KIAA1522	KIAA1522	57648
ENSG00000204498	NFKBIL1	NFKBIL1	4795
ENSG00000100401	RANGAP1	RANGAP1	5905
ENSG00000122783	C7orf49	C7orf49	78996
ENSG00000151883	PARP8	PARP8	79668
ENSG00000232058		AC005772.1	101928475
ENSG00000236672	C6orf10	C6orf10	10665
ENSG00000175325	PROP1	PROP1	5626
ENSG00000203795	FAM24A	FAM24A	118670
ENSG00000243319	FGF14-IT1	FGF14-IT1	283480
ENSG00000175398	OR10P1	OR10P1	121130
ENSG00000229432	C6orf15	C6orf15	29113
ENSG00000166136	NDUFB8	NDUFB8	4714
ENSG00000273269	STPG4	STPG4	285051
ENSG00000133773	CCDC59	CCDC59	29080
ENSG00000196305	IARS	IARS	3376
ENSG00000124733	MEA1	MEA1	4201
ENSG00000132507	EIF5A	EIF5A	1984
ENSG00000027847	B4GALT7	B4GALT7	11285
ENSG00000130717	UCK1	UCK1	83549
ENSG00000135775	COG2	COG2	22796
ENSG00000267467	APOC4	APOC4	346
ENSG00000143851	PTPN7	PTPN7	5778
ENSG00000134644	PUM1	PUM1	9698
