hgnc_id	symbol	name	locus_group	locus_type	status	location	location_sortable	alias_symbol	alias_name	prev_symbol	prev_name	gene_family	gene_family_id	date_approved_reserved	date_symbol_changed	date_name_changed	date_modified	entrez_id	ensembl_gene_id	vega_id	ucsc_id	ena	refseq_accession	ccds_id	uniprot_ids	pubmed_id	mgd_id	rgd_id	lsdb	cosmic	omim_id	mirbase	homeodb	snornabase	bioparadigms_slc	orphanet	pseudogene.org	horde_id	merops	imgt	iuphar	kznf_gene_catalog	mamit-trnadb	cd	lncrnadb	enzyme_id	intermediate_filament_db	rna_central_ids
HGNC:9809	RAD17P2	RAD17 checkpoint clamp loader component pseudogene 2	pseudogene	pseudogene	Approved	13q14.2	13q14.2	HRAD17P2			"RAD17 (S. pombe) homolog, pseudogene 2|RAD17 homolog (S. pombe) pseudogene 2"			1999-02-15		2015-06-22	2016-10-05	9206	ENSG00000223724	OTTHUMG00000016908		AJ131310	NG_002928			9660800											PGOHUM00000248396											
HGNC:44509	RAD23BP1	RAD23 homolog B pseudogene 1	pseudogene	pseudogene	Approved	3p24.3	03p24.3				"RAD23 homolog B (S. cerevisiae) pseudogene 1|RAD23 homolog B, nucleotide excision repair protein pseudogene 1"			2012-11-13		2017-05-12	2017-05-12	131185	ENSG00000236570	OTTHUMG00000155345			NG_022240														PGOHUM00000299362											
HGNC:44510	RAD23BP2	RAD23 homolog B pseudogene 2	pseudogene	pseudogene	Approved	7q21.11	07q21.11				"RAD23 homolog B (S. cerevisiae) pseudogene 2|RAD23 homolog B, nucleotide excision repair protein pseudogene 2"			2012-11-13		2017-05-12	2017-05-12	100130572	ENSG00000230244	OTTHUMG00000154684			NG_022568														PGOHUM00000302835											
HGNC:9814	RAD23BP3	RAD23 homolog B pseudogene 3	pseudogene	pseudogene	Approved	21q21.1	21q21.1			RAD23BLP	"RAD23 (S. cerevisiae) homolog B-like pseudogene|RAD23 homolog B (S. cerevisiae)-like pseudogene|RAD23 homolog B-like (S. cerevisiae) pseudogene"			2000-05-23	2017-05-12	2017-05-12	2017-05-12	54034	ENSG00000226298	OTTHUMG00000074344			NG_032020																									
HGNC:49646	RAD51AP1P1	RAD51 associated protein 1 pseudogene 1	pseudogene	pseudogene	Approved	3q22.3	03q22.3							2014-01-28			2014-01-28	100420047	ENSG00000214283	OTTHUMG00000159774			NG_025631														PGOHUM00000237784											
HGNC:16794	RAET1F	retinoic acid early transcript 1F pseudogene	pseudogene	pseudogene	Approved	6q24.1-q25.1	06q24.1-q25.1							2003-04-29			2014-11-19	353089					NG_005420			11827464																						
HGNC:16797	RAET1K	retinoic acid early transcript 1K pseudogene	pseudogene	pseudogene	Approved	6q25.1	06q25.1							2003-04-29			2012-01-10	646024	ENSG00000218358	OTTHUMG00000015815		AF425244	NR_024045			11827464											PGOHUM00000243416											
HGNC:16799	RAET1M	retinoic acid early transcript 1M pseudogene	pseudogene	pseudogene	Approved	6q25.1	06q25.1							2003-04-29			2014-11-19	353094	ENSG00000216444	OTTHUMG00000015816			NG_008390			11827464											PGOHUM00000243819											
HGNC:9830	RAF1P1	RAF1 pseudogene 1	pseudogene	pseudogene	Approved	4p16.1	04p16.1				v-raf-1 murine leukemia viral oncogene homolog 1 pseudogene 1			1986-01-01		2014-06-26	2014-11-18	348910	ENSG00000250040	OTTHUMG00000160133			NG_003018														PGOHUM00000245458											
HGNC:23203	RALGAPA1P1	Ral GTPase activating protein catalytic alpha subunit 1 pseudogene 1	pseudogene	pseudogene	Approved	9q31.2	09q31.2	DKFZp566D133	GTPase activating RANGAP domain-like 2	"GARNL2|GARNL2P|RALGAPA1P"	"GTPase activating RANGAP domain-like 2 pseudogene|GTPase activating Rap/RanGAP domain-like 2 pseudogene"			2003-10-09	2016-01-26	2016-01-26	2016-01-26	26134	ENSG00000229419	OTTHUMG00000020427		AL050050	NG_004673			11221845											PGOHUM00000304431											
HGNC:19734	RANBP20P	RAN binding protein 20 pseudogene	pseudogene	pseudogene	Approved	14q11.2	14q11.2							2003-01-13			2014-11-19	326627	ENSG00000259144	OTTHUMG00000171013			NG_002609														PGOHUM00000262206											
HGNC:21631	RANP1	RAN, member RAS oncogene family pseudogene 1	pseudogene	pseudogene	Approved	6p22.1	06p22.1	Em:AB014080.2						2003-07-02			2016-10-05	221547	ENSG00000236603	OTTHUMG00000031142		AB088093	NG_002749																									
HGNC:39857	RANP2	RAN, member RAS oncogene family pseudogene 2	pseudogene	pseudogene	Approved	7q35	07q35							2011-04-05			2014-11-18	100874191	ENSG00000232391	OTTHUMG00000152745			NG_007092														PGOHUM00000233636											
HGNC:39858	RANP3	RAN, member RAS oncogene family pseudogene 3	pseudogene	pseudogene	Approved	11q13.4	11q13.4							2011-04-05			2014-11-19	100874227	ENSG00000254500	OTTHUMG00000165622			NG_032364														PGOHUM00000242805											
HGNC:39859	RANP4	RAN, member RAS oncogene family pseudogene 4	pseudogene	pseudogene	Approved	Xq26.3	Xq26.3							2011-04-05			2014-11-19	100130621	ENSG00000225125	OTTHUMG00000022514			NG_022642																									
HGNC:39860	RANP5	RAN, member RAS oncogene family pseudogene 5	pseudogene	pseudogene	Approved	1p13.3	01p13.3							2011-04-05			2014-11-19	100129428	ENSG00000228054	OTTHUMG00000042362			NG_022798																									
HGNC:39861	RANP6	RAN, member RAS oncogene family pseudogene 6	pseudogene	pseudogene	Approved	4q34.1	04q34.1							2011-04-05			2014-11-18	100128266	ENSG00000213370	OTTHUMG00000153240			NG_022039																									
HGNC:39862	RANP7	RAN, member RAS oncogene family pseudogene 7	pseudogene	pseudogene	Approved	3p24.3	03p24.3							2011-04-05			2014-11-19	100874192	ENSG00000226183	OTTHUMG00000155606			NG_032365														PGOHUM00000237958											
HGNC:39863	RANP8	RAN, member RAS oncogene family pseudogene 8	pseudogene	pseudogene	Approved	13q12.11	13q12.11							2011-04-05			2011-04-05	100420519	ENSG00000233524	OTTHUMG00000016520			NG_024835																									
HGNC:39864	RANP9	RAN, member RAS oncogene family pseudogene 9	pseudogene	pseudogene	Approved	8p12	08p12							2011-04-05			2014-11-19	100874193	ENSG00000253393	OTTHUMG00000163933			NG_032366														PGOHUM00000249614											
HGNC:9856	RAP1AP	RAP1A, member of RAS oncogene family pseudogene	pseudogene	pseudogene	Approved	14q24.3	14q24.3	"KREV1P|SMGP21A"						1993-07-27			2017-10-30	5907	ENSG00000258769	OTTHUMG00000171213			NG_004799			8449039											PGOHUM00000292726											
HGNC:49780	RAP1BP1	RAP1B, member of RAS oncogene family pseudogene 1	pseudogene	pseudogene	Approved	9p22.1	09p22.1							2014-02-14			2014-02-14	100506390	ENSG00000236857	OTTHUMG00000019603			NG_030297														PGOHUM00000260453											
HGNC:49781	RAP1BP2	RAP1B, member of RAS oncogene family pseudogene 2	pseudogene	pseudogene	Approved	3q13.11	03q13.11							2014-02-14			2014-02-14	100128179	ENSG00000214405	OTTHUMG00000159183			NG_030384														PGOHUM00000250296											
HGNC:49782	RAP1BP3	RAP1B, member of RAS oncogene family pseudogene 3	pseudogene	pseudogene	Approved	6q22.1	06q22.1							2014-02-14			2014-02-14	100132917	ENSG00000219703	OTTHUMG00000015452			NG_030190														PGOHUM00000243752											
HGNC:49146	RAP2CP1	RAP2C pseudogene 1	pseudogene	pseudogene	Approved	14q32.32	14q32.32							2013-09-19			2013-09-19	106480249	ENSG00000270938	OTTHUMG00000184396			NG_043873														PGOHUM00000248277											
HGNC:48700	RARRES2P1	retinoic acid receptor responder 2 pseudogene 1	pseudogene	pseudogene	Approved	3p12.3	03p12.3				retinoic acid receptor responder (tazarotene induced) 2 pseudogene 1			2013-06-06		2016-03-15	2016-03-15	643255	ENSG00000241622	OTTHUMG00000158964			NG_029071														PGOHUM00000299480											
HGNC:48701	RARRES2P2	retinoic acid receptor responder 2 pseudogene 2	pseudogene	pseudogene	Approved	10q26.3	10q26.3				retinoic acid receptor responder (tazarotene induced) 2 pseudogene 2			2013-06-06		2016-03-15	2016-03-15	644425	ENSG00000213543	OTTHUMG00000019329			NG_005568														PGOHUM00000290026											
HGNC:48702	RARRES2P3	retinoic acid receptor responder 2 pseudogene 3	pseudogene	pseudogene	Approved	Xp22.12	Xp22.12				retinoic acid receptor responder (tazarotene induced) 2 pseudogene 3			2013-06-06		2016-03-15	2016-03-15	106481659	ENSG00000231913	OTTHUMG00000021232			NG_016266														PGOHUM00000304528											
HGNC:48703	RARRES2P4	retinoic acid receptor responder 2 pseudogene 4	pseudogene	pseudogene	Approved	4q35.2	04q35.2				retinoic acid receptor responder (tazarotene induced) 2 pseudogene 4			2013-06-06		2016-03-15	2016-03-15	644881	ENSG00000250053	OTTHUMG00000160173			NG_030220														PGOHUM00000300100											
HGNC:48704	RARRES2P5	retinoic acid receptor responder 2 pseudogene 5	pseudogene	pseudogene	Approved	16p11.2	16p11.2				retinoic acid receptor responder (tazarotene induced) 2 pseudogene 5			2013-06-06		2016-03-15	2016-03-15	106480231	ENSG00000260967	OTTHUMG00000176242			NG_043740														PGOHUM00000293570											
HGNC:48705	RARRES2P6	retinoic acid receptor responder 2 pseudogene 6	pseudogene	pseudogene	Approved	16p11.2	16p11.2				retinoic acid receptor responder (tazarotene induced) 2 pseudogene 6			2013-06-06		2016-03-15	2016-03-15	105377820	ENSG00000261010	OTTHUMG00000176244			NG_046669														PGOHUM00000293573											
HGNC:48709	RARRES2P7	retinoic acid receptor responder 2 pseudogene 7	pseudogene	pseudogene	Approved	16p11.1	16p11.1				retinoic acid receptor responder (tazarotene induced) 2 pseudogene 7			2013-06-06		2016-03-15	2016-03-15	106481660	ENSG00000260812	OTTHUMG00000176000			NG_044914														PGOHUM00000293579											
HGNC:48707	RARRES2P8	retinoic acid receptor responder 2 pseudogene 8	pseudogene	pseudogene	Approved	16p11.1	16p11.1				retinoic acid receptor responder (tazarotene induced) 2 pseudogene 8			2013-06-06		2016-03-15	2016-03-15	642652	ENSG00000259996	OTTHUMG00000176013			NG_030246														PGOHUM00000293587											
HGNC:48708	RARRES2P9	retinoic acid receptor responder 2 pseudogene 9	pseudogene	pseudogene	Approved	16p11.1	16p11.1				retinoic acid receptor responder (tazarotene induced) 2 pseudogene 9			2013-06-06		2016-03-15	2016-03-15	106660620	ENSG00000261486	OTTHUMG00000176247			NG_044942														PGOHUM00000293575											
HGNC:51742	RARRES2P10	retinoic acid receptor responder 2 pseudogene 10	pseudogene	pseudogene	Approved	16p11.1	16p11.1				retinoic acid receptor responder (tazarotene induced) 2 pseudogene 10			2015-05-18		2016-03-15	2016-03-15	106481972	ENSG00000260153	OTTHUMG00000176005			NG_043349														PGOHUM00000293583											
HGNC:51743	RARRES2P11	retinoic acid receptor responder 2 pseudogene 11	pseudogene	pseudogene	Approved	20q11.1	20q11.1				retinoic acid receptor responder (tazarotene induced) 2 pseudogene 11			2015-05-18		2016-03-15	2016-11-09	107075248	ENSG00000283123	OTTHUMG00000191525			NG_046383														PGOHUM00000296944											
HGNC:49893	RARSP1	arginyl-tRNA synthetase pseudogene 1	pseudogene	pseudogene	Approved	12p11.23	12p11.23							2014-03-18			2014-03-18	100419829	ENSG00000257037	OTTHUMG00000169206			NG_024072														PGOHUM00000239712											
HGNC:44185	RASA4CP	RAS p21 protein activator 4C, pseudogene	pseudogene	pseudogene	Approved	7p13	07p13							2012-06-30			2012-07-04	401331	ENSG00000228903	OTTHUMG00000155354			NR_024116																									
HGNC:44226	RASA4DP	RAS p21 protein activator 4CD, pseudogene	pseudogene	pseudogene	Approved	7q22.1	07q22.1							2012-07-20			2012-07-20	100133005	ENSG00000233297	OTTHUMG00000157719			NG_011686																									
HGNC:42368	RBBP4P1	RBBP4 pseudogene 1	pseudogene	pseudogene	Approved	5p15.2	05p15.2				"retinoblastoma binding protein 4 pseudogene 1|RB binding protein 4 pseudogene 1"			2011-07-05		2018-10-08	2018-10-08	642954	ENSG00000249485	OTTHUMG00000161817			NG_008273														PGOHUM00000235127											
HGNC:42369	RBBP4P2	RBBP4 pseudogene 2	pseudogene	pseudogene	Approved	3q11.2	03q11.2				"retinoblastoma binding protein 4 pseudogene 2|RB binding protein 4 pseudogene 2"			2011-07-05		2018-10-08	2018-10-08	100420527	ENSG00000242457	OTTHUMG00000159011			NG_025601														PGOHUM00000237685											
HGNC:42370	RBBP4P3	RBBP4 pseudogene 3	pseudogene	pseudogene	Approved	6q11.1	06q11.1				"retinoblastoma binding protein 4 pseudogene 3|RB binding protein 4 pseudogene 3"			2011-07-05		2018-10-08	2018-10-08	730180	ENSG00000276290	OTTHUMG00000188337			NG_022302														PGOHUM00000301404											
HGNC:42371	RBBP4P4	RBBP4 pseudogene 4	pseudogene	pseudogene	Approved	6p11.2	06p11.2				"retinoblastoma binding protein 4 pseudogene 4|RB binding protein 4 pseudogene 4"			2011-07-05		2018-10-08	2018-10-08	727842	ENSG00000214561	OTTHUMG00000014931			NG_022304														PGOHUM00000243222											
HGNC:42372	RBBP4P5	RBBP4 pseudogene 5	pseudogene	pseudogene	Approved	14q11.2	14q11.2				"retinoblastoma binding protein 4 pseudogene 5|RB binding protein 4 pseudogene 5"			2011-07-05		2018-10-08	2018-10-08	100288451	ENSG00000256737	OTTHUMG00000168828			NG_022854														PGOHUM00000248048											
HGNC:42373	RBBP4P6	RBBP4 pseudogene 6	pseudogene	pseudogene	Approved	5q14.3	05q14.3				"retinoblastoma binding protein 4 pseudogene 6|RB binding protein 4 pseudogene 6"			2011-07-05		2018-10-08	2018-10-08	100820741	ENSG00000248674	OTTHUMG00000162572			NG_030512														PGOHUM00000235304											
HGNC:45108	RBBP6P1	RBBP6 pseudogene 1	pseudogene	pseudogene	Approved	10q22.3	10q22.3				"retinoblastoma binding protein 6 pseudogene 1|RB binding protein 6 pseudogene 1"			2013-02-15		2018-10-08	2018-10-08	100129156					NG_022184														PGOHUM00000238849											
HGNC:39583	RBBP8P1	RBBP8 pseudogene 1	pseudogene	pseudogene	Approved	Xq24	Xq24				"retinoblastoma binding protein 8 pseudogene 1|RB binding protein 8 pseudogene 1"			2011-03-15		2018-10-08	2018-10-08	100420552	ENSG00000230399	OTTHUMG00000022255			NG_026754														PGOHUM00000263337											
HGNC:39584	RBBP8P2	RBBP8 pseudogene 2	pseudogene	pseudogene	Approved	13q12.13	13q12.13				"retinoblastoma binding protein 8 pseudogene 2|RB binding protein 8 pseudogene 2"			2011-03-15		2018-10-08	2018-10-08	100420607					NG_024906														PGOHUM00000248550											
HGNC:13426	RBM8B	RNA binding motif protein 8B pseudogene	pseudogene	pseudogene	Approved	14q23.1	14q23.1							2000-10-23			2013-06-10	112846	ENSG00000258427	OTTHUMG00000171184		AF403013	NG_002415			11013075											PGOHUM00000261853											
HGNC:43743	RBM11P1	RNA binding motif protein 11 pseudogene 1	pseudogene	pseudogene	Approved	6q23.2	06q23.2							2012-02-20			2014-05-12	100420213	ENSG00000271488	OTTHUMG00000184398			NG_025978														PGOHUM00000243780											
HGNC:50366	RBM17P1	RNA binding motif protein 17 pseudogene 1	pseudogene	pseudogene	Approved	9p12	09p12							2014-04-24			2016-10-05	100133330	ENSG00000226625	OTTHUMG00000019952			NG_009948														PGOHUM00000236464											
HGNC:50367	RBM17P2	RNA binding motif protein 17 pseudogene 2	pseudogene	pseudogene	Approved	9q21.11	09q21.11							2014-04-24			2015-02-09	642389	ENSG00000273999	OTTHUMG00000188267			NG_009950														PGOHUM00000303923											
HGNC:50368	RBM17P3	RNA binding motif protein 17 pseudogene 3	pseudogene	pseudogene	Approved	9p11.2	09p11.2							2014-04-24			2014-04-24	100132949	ENSG00000237207	OTTHUMG00000058637			NG_009949														PGOHUM00000236092											
HGNC:50369	RBM17P4	RNA binding motif protein 17 pseudogene 4	pseudogene	pseudogene	Approved	15q14	15q14							2014-04-24			2014-04-24	100128974	ENSG00000259585	OTTHUMG00000172344			NG_009947														PGOHUM00000264436											
HGNC:31466	RBM22P1	RNA binding motif protein 22 pseudogene 1	pseudogene	pseudogene	Approved	18q11.2	18q11.2							2004-04-23			2015-03-06	400645	ENSG00000265097	OTTHUMG00000179592			NG_023396														PGOHUM00000294639											
HGNC:39695	RBM22P2	RNA binding motif protein 22 pseudogene 2	pseudogene	pseudogene	Approved	13q12.3	13q12.3							2011-03-23			2015-03-06	100271871	ENSG00000213411	OTTHUMG00000016672			NG_011578														PGOHUM00000291911											
HGNC:39696	RBM22P3	RNA binding motif protein 22 pseudogene 3	pseudogene	pseudogene	Approved	7p11.2	07p11.2							2011-03-23			2015-03-06	100128867	ENSG00000226485	OTTHUMG00000156300			NG_009406														PGOHUM00000302654											
HGNC:39697	RBM22P4	RNA binding motif protein 22 pseudogene 4	pseudogene	pseudogene	Approved	6p21.1	06p21.1							2011-03-23			2015-03-06	100271870	ENSG00000277769	OTTHUMG00000187623			NG_011575														PGOHUM00000301802											
HGNC:39698	RBM22P5	RNA binding motif protein 22 pseudogene 5	pseudogene	pseudogene	Approved	9q21.13	09q21.13							2011-03-23			2015-03-06	100133206	ENSG00000231137	OTTHUMG00000020038			NG_011576														PGOHUM00000303939											
HGNC:39699	RBM22P6	RNA binding motif protein 22 pseudogene 6	pseudogene	pseudogene	Approved	Xp11.22	Xp11.22			RBM22P10	RNA binding motif protein 22 pseudogene 10			2011-03-23			2015-03-03	644509	ENSG00000275643	OTTHUMG00000188635			NG_011579														PGOHUM00000304624											
HGNC:39700	RBM22P7	RNA binding motif protein 22 pseudogene 7	pseudogene	pseudogene	Approved	Xp11.22	Xp11.22			RBM22P9	RNA binding motif protein 22 pseudogene 9			2011-03-23			2015-03-06	106478953	ENSG00000223395	OTTHUMG00000021556			NG_043751														PGOHUM00000305070											
HGNC:39704	RBM22P11	RNA binding motif protein 22 pseudogene 11	pseudogene	pseudogene	Approved	Xp11.22	Xp11.22			RBM22P8	RNA binding motif protein 22 pseudogene 8			2011-03-23			2015-03-06	100132115					NG_011615														PGOHUM00000305071											
HGNC:49207	RBM22P12	RNA binding motif protein 22 pseudogene 12	pseudogene	pseudogene	Approved	16p11.2	16p11.2							2013-10-08			2015-03-06	100131641	ENSG00000260631	OTTHUMG00000154500			NG_011573														PGOHUM00000293783											
HGNC:49208	RBM22P13	RNA binding motif protein 22 pseudogene 13	pseudogene	pseudogene	Approved	16p11.2	16p11.2							2013-10-08		2015-03-06	2015-03-06	100130603	ENSG00000261284	OTTHUMG00000176533			NG_011574														PGOHUM00000293787											
HGNC:46024	RBM43P1	RNA binding motif protein 43 pseudogene 1	pseudogene	pseudogene	Approved	3p14.1	03p14.1							2013-03-19			2013-03-19	100131568	ENSG00000239263	OTTHUMG00000158769			NG_009048														PGOHUM00000237645											
HGNC:44054	RBM48P1	RNA binding motif protein 48 pseudogene 1	pseudogene	pseudogene	Approved	4q28.1	04q28.1							2012-05-30			2012-05-30	132817	ENSG00000223620	OTTHUMG00000161147			NG_022076														PGOHUM00000259956											
HGNC:9908	RBMS1P1	RNA binding motif single stranded interacting protein 1 pseudogene 1	pseudogene	pseudogene	Approved	12q14.3	12q14.3	MSSP1		RBMS1P	RNA binding motif, single stranded interacting protein 1, pseudogene			1998-02-27	2010-03-04	2016-04-14	2016-04-14	5938	ENSG00000225422			D82351	NG_000866			8871567											PGOHUM00000239501											
HGNC:30994	RBMS2P1	RNA binding motif single stranded interacting protein 2 pseudogene 1	pseudogene	pseudogene	Approved	12q22	12q22			RBMS2P	"RNA binding motif, single stranded interacting protein 2 pseudogene|RNA binding motif, single stranded interacting protein 2 pseudogene 1"			2007-08-17	2010-03-05	2016-04-14	2016-04-14	643427	ENSG00000213250	OTTHUMG00000165432			NG_008697														PGOHUM00000239547											
HGNC:39923	RBMX2P1	RBMX2 pseudogene 1	pseudogene	pseudogene	Approved	21q11.2	21q11.2				RNA binding motif protein, X-linked 2 pseudogene 1			2011-04-12		2018-04-26	2018-04-26	100128341	ENSG00000226406	OTTHUMG00000074320			NG_021989														PGOHUM00000239035											
HGNC:39924	RBMX2P2	RBMX2 pseudogene 2	pseudogene	pseudogene	Approved	Xq27.2	Xq27.2				RNA binding motif protein, X-linked 2 pseudogene 2			2011-04-12		2018-04-26	2018-04-26	100132808	ENSG00000213423	OTTHUMG00000022557			NG_022644														PGOHUM00000241577											
